location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Japan,2021-09-13,12,64,65.73,46.41,0.0
Japan,2021-09-13,65,,90.22,88.83,0.0
Japan,2021-09-14,12,64,66.4,47.09,0.0
Japan,2021-09-14,65,,90.27,88.91,0.0
Japan,2021-09-15,12,64,67.04,47.77,0.0
Japan,2021-09-15,65,,90.31,88.98,0.0
Japan,2021-09-16,12,64,67.67,48.46,0.0
Japan,2021-09-16,65,,90.35,89.05,0.0
Japan,2021-09-17,12,64,68.4,49.26,0.0
Japan,2021-09-17,65,,90.38,89.11,0.0
Japan,2021-09-18,12,64,69.34,50.18,0.0
Japan,2021-09-18,65,,90.42,89.16,0.0
Japan,2021-09-19,12,64,70.07,50.89,0.0
Japan,2021-09-19,65,,90.45,89.19,0.0
Japan,2021-09-20,12,64,70.26,51.09,0.0
Japan,2021-09-20,65,,90.45,89.2,0.0
Japan,2021-09-21,12,64,70.78,51.94,0.0
Japan,2021-09-21,65,,90.49,89.28,0.0
Japan,2021-09-22,12,64,71.3,52.76,0.0
Japan,2021-09-22,65,,90.53,89.35,0.0
Japan,2021-09-23,12,64,71.55,53.06,0.0
Japan,2021-09-23,65,,90.54,89.36,0.0
Japan,2021-09-24,12,64,72.09,54.02,0.0
Japan,2021-09-24,65,,90.57,89.43,0.0
Japan,2021-09-25,12,64,72.82,55.21,0.0
Japan,2021-09-25,65,,90.6,89.48,0.0
Japan,2021-09-26,12,64,73.39,56.13,0.0
Japan,2021-09-26,65,,90.62,89.52,0.0
Japan,2021-09-27,12,64,73.86,56.9,0.0
Japan,2021-09-27,65,,90.66,89.58,0.0
Japan,2021-09-28,12,64,74.36,57.67,0.0
Japan,2021-09-28,65,,90.7,89.64,0.0
Japan,2021-09-29,12,64,74.86,58.41,0.0
Japan,2021-09-29,65,,90.74,89.69,0.0
Japan,2021-09-30,12,64,75.35,59.16,0.0
Japan,2021-09-30,65,,90.78,89.73,0.0
Japan,2021-10-01,12,64,75.9,59.97,0.0
Japan,2021-10-01,65,,90.81,89.77,0.0
Japan,2021-10-02,12,64,76.65,60.96,0.0
Japan,2021-10-02,65,,90.84,89.81,0.0
Japan,2021-10-03,12,64,77.24,61.74,0.0
Japan,2021-10-03,65,,90.87,89.84,0.0
Japan,2021-10-04,12,64,77.65,62.4,0.0
Japan,2021-10-04,65,,90.91,89.88,0.0
Japan,2021-10-05,12,64,78.08,63.1,0.0
Japan,2021-10-05,65,,90.95,89.93,0.0
Japan,2021-10-06,12,64,78.49,63.78,0.0
Japan,2021-10-06,65,,90.98,89.97,0.0
Japan,2021-10-07,12,64,78.88,64.45,0.0
Japan,2021-10-07,65,,91.01,90.01,0.0
Japan,2021-10-08,12,64,79.36,65.29,0.0
Japan,2021-10-08,65,,91.04,90.05,0.0
Japan,2021-10-09,12,64,80.0,66.33,0.0
Japan,2021-10-09,65,,91.07,90.09,0.0
Japan,2021-10-10,12,64,80.47,67.09,0.0
Japan,2021-10-10,65,,91.1,90.11,0.0
Japan,2021-10-11,12,64,80.83,67.37,0.0
Japan,2021-10-11,65,,91.13,90.13,0.0
Japan,2021-10-12,12,64,81.16,67.92,0.0
Japan,2021-10-12,65,,91.16,90.16,0.0
Japan,2021-10-13,12,64,81.34,68.47,0.0
Japan,2021-10-13,65,,91.17,90.2,0.0
Japan,2021-10-14,12,64,81.67,68.79,0.0
Japan,2021-10-14,65,,91.2,90.22,0.0
Japan,2021-10-15,12,64,82.05,69.44,0.0
Japan,2021-10-15,65,,91.22,90.25,0.0
Japan,2021-10-16,12,64,82.55,70.28,0.0
Japan,2021-10-16,65,,91.25,90.28,0.0
Japan,2021-10-17,12,64,82.86,70.91,0.0
Japan,2021-10-17,65,,91.27,90.3,0.0
Japan,2021-10-18,12,64,83.08,71.38,0.0
Japan,2021-10-18,65,,91.28,90.34,0.0
Japan,2021-10-19,12,64,83.3,71.9,0.0
Japan,2021-10-19,65,,91.3,90.38,0.0
Japan,2021-10-20,12,64,83.5,72.42,0.0
Japan,2021-10-20,65,,91.32,90.42,0.0
Japan,2021-10-21,12,64,83.68,72.9,0.0
Japan,2021-10-21,65,,91.34,90.46,0.0
Japan,2021-10-22,12,64,83.93,73.53,0.0
Japan,2021-10-22,65,,91.35,90.5,0.0
Japan,2021-10-23,12,64,84.26,74.37,0.0
Japan,2021-10-23,65,,91.37,90.53,0.0
Japan,2021-10-24,12,64,84.47,75.01,0.0
Japan,2021-10-24,65,,91.39,90.56,0.0
Japan,2021-10-25,12,64,84.61,75.45,0.0
Japan,2021-10-25,65,,91.4,90.6,0.0
Japan,2021-10-26,12,64,84.75,75.9,0.0
Japan,2021-10-26,65,,91.41,90.64,0.0
Japan,2021-10-27,12,64,84.88,76.33,0.0
Japan,2021-10-27,65,,91.43,90.67,0.0
Japan,2021-10-28,12,64,85.0,76.74,0.0
Japan,2021-10-28,65,,91.44,90.7,0.0
Japan,2021-10-29,12,64,85.17,77.27,0.0
Japan,2021-10-29,65,,91.45,90.74,0.0
Japan,2021-10-30,12,64,85.39,77.99,0.0
Japan,2021-10-30,65,,91.47,90.77,0.0
Japan,2021-10-31,12,64,85.54,78.5,0.0
Japan,2021-10-31,65,,91.48,90.8,0.0
Japan,2021-11-01,12,64,85.61,78.85,0.0
Japan,2021-11-01,65,,91.48,90.83,0.0
Japan,2021-11-02,12,64,85.66,79.19,0.0
Japan,2021-11-02,65,,91.49,90.85,0.0
Japan,2021-11-03,12,64,85.69,79.29,0.0
Japan,2021-11-03,65,,91.49,90.86,0.0
Japan,2021-11-04,12,64,85.76,79.62,0.0
Japan,2021-11-04,65,,91.5,90.89,0.0
Japan,2021-11-05,12,64,85.86,80.03,0.0
Japan,2021-11-05,65,,91.51,90.92,0.0
Japan,2021-11-06,12,64,86.0,80.59,0.0
Japan,2021-11-06,65,,91.52,90.94,0.0
Japan,2021-11-07,12,64,86.1,80.94,0.0
Japan,2021-11-07,65,,91.53,90.96,0.0
Japan,2021-11-08,12,64,86.15,81.16,0.0
Japan,2021-11-08,65,,91.53,90.98,0.0
Japan,2021-11-09,12,64,86.22,81.38,0.0
